detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_spin_averaging_version,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
f3_high_egamma_tx_electron_region_3,egamma_region_max,F3,F_3,Tx_electron,high_Egamma_Tx_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{x,e},h_p)$",prepared_spin_ensemble_v4,"electron Tx, proton h=-1",5.0000000000000000e-01,5,1,-1,1,-6.8983804659884292e-03,-7.4780330042635030e-03,1.0173919139957079e-02,-2.3158966275749022e+00,1.0350863066638499e-04,5.1754315333192493e-05,2.6664784873014217e-02,5,9.3567651580144329e-01
f3_high_egamma_tx_electron_region_3,egamma_region_max,F3,F_3,Tx_electron,high_Egamma_Tx_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{x,e},h_p)$",prepared_spin_ensemble_v4,"electron Tx, proton h=+1",5.0000000000000000e-01,2,-1,1,-1,-6.8983804659884292e-03,7.4780330042635030e-03,1.0173919139957079e-02,2.3158966275749022e+00,1.0350863066638499e-04,5.1754315333192493e-05,2.6664784873014217e-02,6,9.3567651580144329e-01
f3_high_egamma_tx_electron_region_3,egamma_region_max,F3,F_3,Tx_electron,high_Egamma_Tx_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{x,e},h_p)$",prepared_spin_ensemble_v4,"electron Tx, proton h=-1",5.0000000000000000e-01,2,-1,1,-1,-7.3946581240284855e-03,-6.8214683094307551e-03,1.0060486999535786e-02,-2.3964923528097879e+00,1.0121339866782856e-04,5.0606699333914281e-05,2.6073511787077806e-02,7,9.3567651580144329e-01
f3_high_egamma_tx_electron_region_3,egamma_region_max,F3,F_3,Tx_electron,high_Egamma_Tx_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{x,e},h_p)$",prepared_spin_ensemble_v4,"electron Tx, proton h=+1",5.0000000000000000e-01,5,1,-1,1,7.3946581240284855e-03,-6.8214683094307551e-03,1.0060486999535786e-02,-7.4510030078000544e-01,1.0121339866782856e-04,5.0606699333914281e-05,2.6073511787077806e-02,8,9.3567651580144329e-01
f3_high_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,7,1,1,1,1.1342598746899240e+05,-1.3810657188339456e+05,1.7871452048084748e+05,-8.8320591106354873e-01,3.1938879830699253e+10,1.5969439915349627e+10,3.4935729387773601e-01,1,9.6277659859138076e-01
f3_high_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,0,-1,-1,-1,-1.3810657188401156e+05,1.1342598746385041e+05,1.7871452047806079e+05,2.4540022378828712e+00,3.1938879829703209e+10,1.5969439914851604e+10,3.4935729386684095e-01,2,9.6277659859138076e-01
f3_high_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,5,1,-1,1,6.9729464221660804e+04,-8.4901806253636256e+04,1.0986589500736733e+05,-8.8320458429046289e-01,1.2070514885769863e+10,6.0352574428849316e+09,1.3203100542525090e-01,3,9.6277659859138076e-01
f3_high_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,2,-1,1,-1,8.4901806253928429e+04,-6.9729464218880879e+04,1.0986589500582876e+05,-6.8759174248319233e-01,1.2070514885431789e+10,6.0352574427158947e+09,1.3203100542155294e-01,4,9.6277659859138076e-01
f3_high_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,0,-1,-1,-1,1.8419097463505611e-02,1.9712547131389449e-01,1.9798412712158306e-01,1.4776283953808051e+00,3.9197714592095159e-02,1.9598857296047580e-02,2.4963717892307477e-01,1,9.5255777767801741e-01
f3_high_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,7,1,1,1,1.9712547131389449e-01,1.8419097463505625e-02,1.9798412712158306e-01,9.3167931414091562e-02,3.9197714592095159e-02,1.9598857296047580e-02,2.4963717892307477e-01,2,9.5255777767801741e-01
f3_high_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,2,-1,1,-1,-1.6047459922888748e-02,-1.7174119398204504e-01,1.7248930019092532e-01,-1.6639655850038848e+00,2.9752558680355149e-02,1.4876279340177575e-02,1.8948412916412585e-01,3,9.5255777767801741e-01
f3_high_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,5,1,-1,1,1.7174119398204504e-01,1.6047459922888755e-02,1.7248930019092532e-01,9.3169258208988262e-02,2.9752558680355149e-02,1.4876279340177575e-02,1.8948412916412585e-01,4,9.5255777767801741e-01
f3_high_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,4,1,-1,-1,-7.1065437958683772e-03,7.6052175789043247e-02,7.6383482553298993e-02,1.6639687783625290e+00,5.8344364069701313e-03,2.9172182034850657e-03,3.7157580751808139e-02,5,9.5255777767801741e-01
f3_high_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,3,-1,1,1,7.6052175789043247e-02,-7.1065437958683702e-03,7.6383482553298993e-02,-9.3172451567632333e-02,5.8344364069701313e-03,2.9172182034850657e-03,3.7157580751808139e-02,6,9.5255777767801741e-01
f3_high_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,0,-1,-1,-1,-6.6639627103781907e-02,1.1063784932788684e-01,1.2915716629142687e-01,2.1129215400192458e+00,1.6681573604431295e-02,8.3407868022156474e-03,1.9305567409407201e-01,1,9.9890877012465951e-01
f3_high_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,7,1,1,1,1.1063784932788684e-01,-6.6639627103781907e-02,1.2915716629142687e-01,-5.4212521322434937e-01,1.6681573604431295e-02,8.3407868022156474e-03,1.9305567409407201e-01,2,9.9890877012465951e-01
f3_high_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,4,1,-1,-1,5.4079752637826113e-02,8.9785828374437174e-02,1.0481466797281927e-01,1.0286730783287938e+00,1.0986114622252345e-02,5.4930573111261725e-03,1.2714218780356928e-01,3,9.9890877012465951e-01
f3_high_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,3,-1,1,1,8.9785828374437174e-02,5.4079752637826113e-02,1.0481466797281927e-01,5.4212324846610271e-01,1.0986114622252345e-02,5.4930573111261725e-03,1.2714218780356928e-01,4,9.9890877012465951e-01
f3_high_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,2,-1,1,-1,5.0970929380468495e-02,-8.4624287064720111e-02,9.8789197805837364e-02,-1.0286724403654439e+00,9.7593056031208616e-03,4.8796528015604308e-03,1.1294434005914540e-01,5,9.9890877012465951e-01
f3_high_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,5,1,-1,1,8.4624287064720111e-02,-5.0970929380468495e-02,9.8789197805837364e-02,-5.4212388642945264e-01,9.7593056031208616e-03,4.8796528015604308e-03,1.1294434005914540e-01,6,9.9890877012465951e-01
f3_high_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,6,1,1,-1,-3.9055983497763999e-02,-6.4842422600202010e-02,7.5696166452739216e-02,-2.1129210444528397e+00,5.7299096156408023e-03,2.8649548078204011e-03,6.6312183105542960e-02,7,9.9890877012465951e-01
f3_high_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,1,-1,-1,1,6.4842422600202010e-02,3.9055983497763999e-02,7.5696166452739216e-02,5.4212471765794301e-01,5.7299096156408023e-03,2.8649548078204011e-03,6.6312183105542960e-02,8,9.9890877012465951e-01
f3_high_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,0,-1,-1,-1,-2.4832304243084212e-02,2.6918824969149484e-02,3.6623305035739247e-02,2.3158979543697988e+00,1.3412664717408036e-03,6.7063323587040178e-04,3.4552270372145966e-01,1,9.3567651580144329e-01
f3_high_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,7,1,1,1,2.6918824969149484e-02,-2.4832304243084212e-02,3.6623305035739247e-02,-7.4510162757490217e-01,1.3412664717408036e-03,6.7063323587040178e-04,3.4552270372145966e-01,2,9.3567651580144329e-01
f3_high_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,4,1,-1,-1,1.1143255545806129e-02,1.2079576344319476e-02,1.6434363657208687e-02,8.2569531277287389e-01,2.7008830881738169e-04,1.3504415440869085e-04,6.9577257519169877e-02,3,9.3567651580144329e-01
f3_high_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,3,-1,1,1,1.2079576344319476e-02,1.1143255545806129e-02,1.6434363657208687e-02,7.4510101402202267e-01,2.7008830881738169e-04,1.3504415440869085e-04,6.9577257519169877e-02,4,9.3567651580144329e-01
f3_high_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,5,1,-1,1,-6.8983804659884292e-03,-7.4780330042635030e-03,1.0173919139957079e-02,-2.3158966275749022e+00,1.0350863066638499e-04,5.1754315333192493e-05,2.6664784873014217e-02,5,9.3567651580144329e-01
f3_high_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,2,-1,1,-1,-7.4780330042635030e-03,-6.8983804659884292e-03,1.0173919139957079e-02,-2.3964923528097879e+00,1.0350863066638499e-04,5.1754315333192493e-05,2.6664784873014217e-02,6,9.3567651580144329e-01
f3_high_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,2,-1,1,-1,6.8214683094307551e-03,-7.3946581240284855e-03,1.0060486999535786e-02,-8.2569602601489123e-01,1.0121339866782856e-04,5.0606699333914281e-05,2.6073511787077806e-02,7,9.3567651580144329e-01
f3_high_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,5,1,-1,1,7.3946581240284855e-03,-6.8214683094307551e-03,1.0060486999535786e-02,-7.4510030078000544e-01,1.0121339866782856e-04,5.0606699333914281e-05,2.6073511787077806e-02,8,9.3567651580144329e-01
f3_high_egamma_ll_region_0,egamma_region_max,F3,F_3,LL,high_Egamma_LL_region_0,0,9.7302206812830709e-09,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,$|L_eL_p\rangle$,prepared_spin_ensemble_v4,"electron L, proton L",1.0000000000000000e+00,5,1,-1,1,1.0710257292328016e+02,-1.8643368163474648e+02,2.1500809002145141e+02,-1.0493523176223789e+00,4.6228478774672556e+04,4.6228478774672556e+04,9.5827698792100902e-01,1,9.9999132739152496e-01
f3_high_egamma_ll_region_0,egamma_region_max,F3,F_3,LL,high_Egamma_LL_region_0,0,9.7302206812830709e-09,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,$|L_eL_p\rangle$,prepared_spin_ensemble_v4,"electron L, proton L",1.0000000000000000e+00,6,1,1,-1,-2.2351335340416060e+01,3.8894339502127551e+01,4.4859244719527894e+01,2.0923811229024851e+00,2.0123518368064913e+03,2.0123518368064913e+03,4.1714339470515997e-02,2,9.9999132739152496e-01
f3_high_egamma_ll_region_1,egamma_region_max,F3,F_3,LL,high_Egamma_LL_region_1,1,4.1587744962380797e-09,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,$|L_eL_p\rangle$,prepared_spin_ensemble_v4,"electron L, proton L",1.0000000000000000e+00,5,1,-1,1,-3.7251228480304039e+00,-3.6764323342506771e+00,5.2338031049364124e+00,-2.3627728119408182e+00,2.7392694941242031e+01,2.7392694941242031e+01,9.9155605201456942e-01,1,9.9155605201456942e-01
f3_high_egamma_ll_region_2,egamma_region_max,F3,F_3,LL,high_Egamma_LL_region_2,2,3.6905606183192368e-09,9.9999999999999978e-01,nan,high_s_high_theta_in_high_Egamma,$|L_eL_p\rangle$,prepared_spin_ensemble_v4,"electron L, proton L",1.0000000000000000e+00,7,1,1,1,7.2143437749652817e-02,1.3985937554180786e-01,1.5737001155646674e-01,1.0945663305788189e+00,2.4765320537282476e-02,2.4765320537282476e-02,8.4554214068002298e-01,1,9.8402612053566574e-01
f3_high_egamma_ll_region_2,egamma_region_max,F3,F_3,LL,high_Egamma_LL_region_2,2,3.6905606183192368e-09,9.9999999999999978e-01,nan,high_s_high_theta_in_high_Egamma,$|L_eL_p\rangle$,prepared_spin_ensemble_v4,"electron L, proton L",1.0000000000000000e+00,5,1,-1,1,-2.9196456144603020e-02,-5.6600910015140150e-02,6.3687487514783619e-02,-2.0470277095079656e+00,4.0560960659457197e-03,4.0560960659457197e-03,1.3848397985564281e-01,2,9.8402612053566574e-01
f3_high_egamma_ll_region_3,egamma_region_max,F3,F_3,LL,high_Egamma_LL_region_3,3,3.5270554671784054e-09,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,$|L_eL_p\rangle$,prepared_spin_ensemble_v4,"electron L, proton L",1.0000000000000000e+00,7,1,1,1,3.5620727909929109e-02,-2.8662018217363288e-02,4.5720318733859101e-02,-6.7756646709914159e-01,2.0903475451256675e-03,2.0903475451256675e-03,9.1290204289816967e-01,1,9.7549479137203521e-01
f3_high_egamma_ll_region_3,egamma_region_max,F3,F_3,LL,high_Egamma_LL_region_3,3,3.5270554671784054e-09,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,$|L_eL_p\rangle$,prepared_spin_ensemble_v4,"electron L, proton L",1.0000000000000000e+00,5,1,-1,1,9.3272405517297024e-03,-7.5050911241004029e-03,1.1971792225514175e-02,-6.7756513388445161e-01,1.4332380909088164e-04,1.4332380909088164e-04,6.2592748473865492e-02,2,9.7549479137203521e-01
f3_high_egamma_ltx_region_0,egamma_region_max,F3,F_3,LTx,high_Egamma_LTx_region_0,0,3.3914719613161231e-08,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,5,1,-1,1,-7.4524073246027889e-02,-2.0744989335751862e-01,2.2042979777522179e-01,-1.9156779731550573e+00,4.8589295747225168e-02,4.8589295747225168e-02,5.5540111302937867e-01,1,1.0000000000000000e+00
f3_high_egamma_ltx_region_0,egamma_region_max,F3,F_3,LTx,high_Egamma_LTx_region_0,0,3.3914719613161231e-08,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,6,1,1,-1,7.3740188651162690e-03,-1.8516096137462223e-01,1.8530773802353057e-01,-1.5309924498861642e+00,3.4338957771397435e-02,3.4338957771397435e-02,3.9251228224669471e-01,2,1.0000000000000000e+00
f3_high_egamma_ltx_region_0,egamma_region_max,F3,F_3,LTx,high_Egamma_LTx_region_0,0,3.3914719613161231e-08,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,7,1,1,1,1.7033843618732308e-02,4.7524507677587251e-02,5.0484954772926922e-02,1.2266381319719155e+00,2.5487306584244768e-03,2.5487306584244768e-03,2.9133327057573079e-02,3,1.0000000000000000e+00
f3_high_egamma_ltx_region_0,egamma_region_max,F3,F_3,LTx,high_Egamma_LTx_region_0,0,3.3914719613161231e-08,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,4,1,-1,-1,2.3457570877355003e-03,-4.4750040606359023e-02,4.4811479674135318e-02,-1.5184251543139466e+00,2.0080687105854429e-03,2.0080687105854429e-03,2.2953277666353415e-02,4,1.0000000000000000e+00
f3_high_egamma_ltx_region_1,egamma_region_max,F3,F_3,LTx,high_Egamma_LTx_region_1,1,3.3306507684145481e-08,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,7,1,1,1,1.1607848560316747e-01,-6.0245552076352689e-02,1.3078127299009321e-01,-4.7873736806291045e-01,1.7103741364909282e-02,1.7103741364909282e-02,3.8342981313497793e-01,1,1.0000000000000000e+00
f3_high_egamma_ltx_region_1,egamma_region_max,F3,F_3,LTx,high_Egamma_LTx_region_1,1,3.3306507684145481e-08,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,4,1,-1,-1,4.8214814098738901e-02,9.2685413905191666e-02,1.0447609415245503e-01,1.0911207905911540e+00,1.0915254249352647e-02,1.0915254249352647e-02,2.4469698224837824e-01,2,1.0000000000000000e+00
f3_high_egamma_ltx_region_1,egamma_region_max,F3,F_3,LTx,high_Egamma_LTx_region_1,1,3.3306507684145481e-08,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,5,1,-1,1,9.0761009431345699e-02,-4.8886433034029890e-02,1.0308949591392670e-01,-4.9407050870033670e-01,1.0627444167787509e-02,1.0627444167787509e-02,2.3824488715184619e-01,3,1.0000000000000000e+00
